Order ID,Order Date,Ship Date,Ship Mode,Segment,Continent,Country,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
GB-2025-10522,4/13/2025,4/16/2025,Second Class,Home Office,Europe,Germany,North,Berlin,Berlin,Furniture,Chairs,234.18,1,0,35.13
GB-2025-10523,4/21/2025,4/26/2025,Standard Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Technology,Copiers,16173.09,9,0,5660.58
GB-2025-10524,6/18/2025,6/23/2025,Standard Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Technology,Machines,2690.44,4,0,484.28
GB-2024-10525,8/15/2024,8/17/2024,First Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Furnishings,117.27,9,0,29.32
GB-2025-10526,5/5/2025,5/7/2025,First Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Chairs,3044.86,7,0,456.73
GB-2024-10527,10/29/2024,11/3/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Phones,4568.08,8,0,913.62
GB-2025-10528,12/21/2025,12/26/2025,Standard Class,Corporate,Asia,India,North,Delhi,New Delhi,Technology,Accessories,218.25,9,0,87.3
GB-2024-10529,10/3/2024,10/6/2024,Second Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Phones,7745.71,9,0.1,1084.4
GB-2024-10530,2/22/2024,2/27/2024,Standard Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Chairs,3265.2,9,0,489.78
GB-2024-10531,12/8/2024,12/13/2024,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Art,164.52,9,0,49.36
GB-2024-10532,3/5/2024,3/10/2024,Standard Class,Corporate,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Art,12.74,2,0.2,2.29
GB-2024-10533,3/30/2024,4/4/2024,Standard Class,Consumer,North America,United States,East,New York,New York,Office Supplies,Paper,41.78,3,0.2,11.7
GB-2025-10534,6/17/2025,6/17/2025,Same Day,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Envelopes,9.37,1,0,3.28
GB-2026-10535,4/1/2026,4/6/2026,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,76.48,8,0,26.77
GB-2026-10536,3/19/2026,3/24/2026,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Furniture,Bookcases,1183.9,5,0,59.2
GB-2024-10537,6/13/2024,6/16/2024,Second Class,Corporate,North America,United States,East,New York,New York,Furniture,Chairs,448.13,1,0,67.22
GB-2025-10538,3/27/2025,4/1/2025,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Furniture,Bookcases,2095.68,8,0,104.78
GB-2024-10539,11/4/2024,11/9/2024,Standard Class,Consumer,Europe,Germany,North,Berlin,Berlin,Office Supplies,Binders,48.57,1,0,21.86
GB-2025-10540,6/3/2025,6/8/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Paper,220,8,0,88
GB-2025-10541,7/18/2025,7/23/2025,Standard Class,Consumer,Europe,United Kingdom,North,Scotland,Edinburgh,Furniture,Bookcases,282.45,1,0,14.12
GB-2025-10542,6/23/2025,6/28/2025,Standard Class,Corporate,North America,United States,West,California,Los Angeles,Technology,Machines,3382.24,4,0.1,811.74
GB-2025-10543,6/7/2025,6/9/2025,First Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Art,9.98,1,0,2.99
GB-2025-10544,4/1/2025,4/3/2025,First Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Binders,258.79,7,0,116.46
GB-2025-10545,8/24/2025,8/29/2025,Standard Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Machines,733.1,2,0.1,175.94
GB-2024-10546,10/6/2024,10/11/2024,Standard Class,Home Office,Europe,United Kingdom,South,England,London,Office Supplies,Art,102.96,9,0.2,18.53
GB-2024-10547,11/5/2024,11/7/2024,First Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Tables,1867.9,5,0.1,298.86
GB-2025-10548,10/13/2025,10/18/2025,Standard Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Binders,7.73,1,0,3.48
GB-2024-10549,3/9/2024,3/14/2024,Standard Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,3660.12,6,0,732.02
GB-2024-10550,9/22/2024,9/27/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Furniture,Chairs,1162.58,5,0.1,104.63
GB-2024-10551,12/30/2024,1/4/2025,Standard Class,Corporate,Oceania,Australia,East,New South Wales,Sydney,Furniture,Tables,3846.87,9,0,384.69
GB-2025-10552,12/2/2025,12/5/2025,Second Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Furniture,Chairs,916.35,3,0,137.45
GB-2025-10553,5/11/2025,5/16/2025,Standard Class,Consumer,North America,United States,East,New York,New York,Technology,Phones,3978.73,7,0,795.75
GB-2026-10554,4/18/2026,4/23/2026,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Office Supplies,Art,56.73,3,0,17.02
GB-2026-10555,4/14/2026,4/19/2026,Standard Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Furniture,Tables,2368.83,3,0,236.88
GB-2026-10556,2/20/2026,2/23/2026,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Furniture,Chairs,387.92,1,0,58.19
GB-2024-10557,3/1/2024,3/6/2024,Standard Class,Corporate,North America,Canada,East,Ontario,Toronto,Furniture,Tables,1406.52,4,0,140.65
GB-2024-10558,4/2/2024,4/7/2024,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Technology,Copiers,12584.97,9,0,4404.74
GB-2025-10559,8/15/2025,8/18/2025,Second Class,Home Office,North America,United States,West,California,Los Angeles,Technology,Phones,939.39,2,0.5,93.94
GB-2025-10560,12/25/2025,12/30/2025,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Office Supplies,Envelopes,57.47,7,0,20.11
GB-2024-10561,4/25/2024,4/28/2024,Second Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Art,172.44,9,0,51.73
GB-2025-10562,5/20/2025,5/25/2025,Standard Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Machines,7417.3,5,0,1335.11
GB-2024-10563,3/12/2024,3/14/2024,First Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Technology,Machines,1672.02,2,0,300.96
GB-2025-10564,11/23/2025,11/28/2025,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Office Supplies,Binders,55.73,6,0.2,18.39
GB-2025-10565,2/17/2025,2/22/2025,Standard Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,138.67,7,0,48.53
GB-2024-10566,5/30/2024,6/2/2024,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Copiers,739.44,1,0,258.8
GB-2024-10567,3/10/2024,3/15/2024,Standard Class,Consumer,Africa,South Africa,Western Cape,Western Cape,Cape Town,Office Supplies,Paper,43.06,2,0,17.22
GB-2025-10568,5/19/2025,5/22/2025,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Accessories,409.77,9,0.5,40.98
GB-2024-10569,2/2/2024,2/2/2024,Same Day,Consumer,Europe,Germany,South,Bavaria,Munich,Office Supplies,Paper,8.48,1,0.1,2.88
GB-2026-10570,3/9/2026,3/14/2026,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Technology,Machines,9923.28,8,0,1786.19
GB-2025-10571,5/17/2025,5/20/2025,Second Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,2874.97,7,0,574.99
GB-2025-10572,1/21/2025,1/24/2025,Second Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Chairs,1203.24,3,0,180.49
GB-2026-10573,1/29/2026,2/3/2026,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,35.1,6,0,12.29
GB-2024-10574,8/28/2024,8/31/2024,Second Class,Home Office,North America,United States,West,California,Los Angeles,Office Supplies,Binders,27.84,1,0,12.53
GB-2025-10575,11/4/2025,11/6/2025,First Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Machines,1484.34,1,0,267.18
GB-2025-10576,2/3/2025,2/8/2025,Standard Class,Consumer,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Art,50.73,3,0,15.22
GB-2025-10577,3/22/2025,3/27/2025,Standard Class,Home Office,Asia,India,West,Maharashtra,Mumbai,Office Supplies,Paper,149.55,5,0,59.82
GB-2024-10578,8/19/2024,8/22/2024,Second Class,Consumer,Asia,India,South,Tamil Nadu,Chennai,Furniture,Furnishings,181.94,7,0.1,34.57
GB-2025-10579,10/29/2025,10/31/2025,First Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Envelopes,71.85,5,0,25.15
GB-2026-10580,2/20/2026,2/25/2026,Standard Class,Consumer,Asia,India,East,West Bengal,Kolkata,Technology,Machines,7154.4,5,0,1287.79
GB-2025-10581,9/21/2025,9/23/2025,First Class,Corporate,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Office Supplies,Binders,33.19,4,0.1,12.94
GB-2024-10582,11/3/2024,11/5/2024,First Class,Corporate,Europe,United Kingdom,South,England,London,Office Supplies,Art,25.35,3,0.1,6.08
GB-2025-10583,2/19/2025,2/24/2025,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Office Supplies,Envelopes,102.9,7,0,36.02
GB-2024-10584,6/12/2024,6/17/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Machines,368.69,1,0.2,110.61
GB-2024-10585,11/17/2024,11/20/2024,Second Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,26.53,4,0.1,10.35
GB-2024-10586,5/3/2024,5/8/2024,Standard Class,Home Office,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,1492.74,6,0,223.91
GB-2025-10587,2/3/2025,2/5/2025,First Class,Home Office,North America,Canada,East,Ontario,Toronto,Furniture,Tables,3133.84,4,0,313.38
GB-2024-10588,9/17/2024,9/19/2024,First Class,Consumer,Europe,Germany,North,Berlin,Berlin,Technology,Machines,4604.04,8,0.5,2209.94
GB-2026-10589,3/14/2026,3/16/2026,First Class,Corporate,Europe,Germany,South,Bavaria,Munich,Technology,Phones,677.29,1,0.1,94.82
GB-2024-10590,9/2/2024,9/7/2024,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Office Supplies,Envelopes,18.65,1,0,6.53
GB-2024-10591,9/18/2024,9/23/2024,Standard Class,Consumer,North America,United States,West,Washington,Seattle,Technology,Machines,701.44,1,0,126.26
GB-2026-10592,3/9/2026,3/11/2026,First Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,1079.19,9,0,53.96
GB-2026-10593,1/16/2026,1/18/2026,First Class,Home Office,Europe,United Kingdom,South,England,London,Technology,Machines,1210.14,3,0,217.83
GB-2024-10594,11/8/2024,11/13/2024,Standard Class,Consumer,North America,United States,East,Pennsylvania,Philadelphia,Office Supplies,Envelopes,144.8,8,0,50.68
GB-2024-10595,6/26/2024,6/29/2024,Second Class,Corporate,Asia,India,North,Delhi,New Delhi,Office Supplies,Binders,154.25,7,0.5,23.14
GB-2025-10596,8/7/2025,8/12/2025,Standard Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Furniture,Bookcases,310.31,3,0.1,3.1
GB-2025-10597,9/6/2025,9/11/2025,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Technology,Machines,10479.84,8,0,1886.37
GB-2024-10598,8/17/2024,8/20/2024,Second Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Office Supplies,Binders,271.53,7,0.1,105.9
GB-2026-10599,4/23/2026,4/28/2026,Standard Class,Home Office,North America,United States,West,California,Los Angeles,Furniture,Bookcases,853.25,5,0,42.66
GB-2024-10600,9/11/2024,9/16/2024,Standard Class,Home Office,Asia,India,North,Delhi,New Delhi,Furniture,Bookcases,1928.18,7,0.1,19.28
GB-2025-10601,12/26/2025,12/31/2025,Standard Class,Home Office,North America,United States,East,New York,New York,Office Supplies,Binders,182.36,8,0.5,27.35
GB-2025-10602,11/17/2025,11/17/2025,Same Day,Home Office,Asia,India,North,Delhi,New Delhi,Technology,Machines,6638.76,5,0.1,1593.3
GB-2024-10603,5/15/2024,5/15/2024,Same Day,Home Office,North America,United States,West,California,Los Angeles,Technology,Machines,8194.14,6,0,1474.95
GB-2024-10604,11/20/2024,11/23/2024,Second Class,Corporate,North America,United States,West,California,Los Angeles,Furniture,Furnishings,193.25,5,0.5,9.66
GB-2024-10605,10/16/2024,10/18/2024,First Class,Corporate,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Bookcases,2632.8,8,0,131.64
GB-2025-10606,11/4/2025,11/7/2025,Second Class,Corporate,North America,United States,East,New York,New York,Furniture,Chairs,1642.1,8,0.1,147.79
GB-2025-10607,3/22/2025,3/27/2025,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Office Supplies,Paper,24.27,3,0,9.71
GB-2024-10608,10/17/2024,10/22/2024,Standard Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Copiers,13220.06,7,0,4627.02
GB-2025-10609,5/25/2025,5/28/2025,Second Class,Corporate,North America,United States,West,Washington,Seattle,Technology,Phones,1938.12,6,0,387.62
GB-2026-10610,4/30/2026,5/3/2026,Second Class,Corporate,Europe,Germany,North,Berlin,Berlin,Furniture,Furnishings,285.81,6,0.5,14.29
GB-2026-10611,3/27/2026,4/1/2026,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Technology,Phones,8653.68,9,0,1730.74
GB-2025-10612,2/12/2025,2/17/2025,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Furniture,Tables,4751.04,7,0,475.1
GB-2026-10613,2/9/2026,2/9/2026,Same Day,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Copiers,7352.3,6,0.2,1691.03
GB-2025-10614,6/8/2025,6/13/2025,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Furniture,Furnishings,391.5,6,0,97.88
GB-2025-10615,3/12/2025,3/17/2025,Standard Class,Home Office,Europe,Germany,North,Berlin,Berlin,Office Supplies,Paper,83.55,5,0,33.42
GB-2026-10616,3/31/2026,4/5/2026,Standard Class,Consumer,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Paper,62.19,9,0,24.88
GB-2024-10617,4/20/2024,4/25/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Technology,Phones,1725.38,9,0.1,241.55
GB-2025-10618,4/18/2025,4/23/2025,Standard Class,Consumer,Asia,India,North,Delhi,New Delhi,Technology,Accessories,578.04,6,0,231.22
GB-2025-10619,11/17/2025,11/22/2025,Standard Class,Corporate,Europe,United Kingdom,South,England,London,Furniture,Bookcases,460.28,2,0,23.01
GB-2025-10620,2/8/2025,2/13/2025,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Art,146.3,7,0,43.89
GB-2024-10621,5/18/2024,5/23/2024,Standard Class,Consumer,Asia,India,North,Delhi,New Delhi,Office Supplies,Binders,82.51,4,0.1,32.18
GB-2026-10622,3/19/2026,3/24/2026,Standard Class,Consumer,Europe,Germany,North,Berlin,Berlin,Office Supplies,Paper,18.3,2,0,7.32
GB-2025-10623,12/20/2025,12/25/2025,Standard Class,Corporate,Europe,Germany,North,Berlin,Berlin,Office Supplies,Envelopes,10.01,1,0,3.5
GB-2025-10624,12/31/2025,1/5/2026,Standard Class,Corporate,Asia,Japan,Kanto,Tokyo,Tokyo,Office Supplies,Envelopes,112.35,9,0.1,32.58
GB-2025-10625,11/25/2025,11/27/2025,First Class,Corporate,North America,United States,East,Pennsylvania,Philadelphia,Technology,Accessories,203.47,9,0.2,56.97
GB-2025-10626,3/3/2025,3/5/2025,First Class,Consumer,Europe,Germany,South,Bavaria,Munich,Furniture,Tables,3247.1,5,0,324.71
GB-2025-10627,3/24/2025,3/29/2025,Standard Class,Consumer,Oceania,Australia,West,Western Australia,Perth,Office Supplies,Envelopes,110.25,7,0.1,31.97
GB-2026-10628,1/22/2026,1/27/2026,Standard Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Technology,Phones,2426.24,8,0,485.25
GB-2025-10629,9/12/2025,9/17/2025,Standard Class,Corporate,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,257.64,1,0,38.65
GB-2025-10630,11/24/2025,11/29/2025,Standard Class,Home Office,North America,United States,West,Washington,Seattle,Furniture,Tables,1118.18,2,0,111.82
GB-2024-10631,12/14/2024,12/17/2024,Second Class,Consumer,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Phones,3356.76,8,0.5,335.68
GB-2026-10632,2/12/2026,2/17/2026,Standard Class,Consumer,Asia,India,North,Delhi,New Delhi,Furniture,Chairs,1693.2,4,0,253.98
GB-2024-10633,10/26/2024,10/29/2024,Second Class,Home Office,Europe,United Kingdom,South,England,London,Office Supplies,Binders,85.46,2,0,38.46
GB-2025-10634,3/1/2025,3/4/2025,Second Class,Consumer,North America,Canada,West,British Columbia,Vancouver,Technology,Copiers,1750.36,2,0.1,507.6
GB-2025-10635,2/28/2025,3/5/2025,Standard Class,Home Office,North America,Canada,East,Ontario,Toronto,Office Supplies,Envelopes,64.64,7,0.5,3.23
GB-2025-10636,6/12/2025,6/15/2025,Second Class,Corporate,South America,Brazil,Southeast,São Paulo,São Paulo,Technology,Phones,941.28,2,0,188.26
GB-2026-10637,3/1/2026,3/6/2026,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Technology,Accessories,455.24,7,0.1,154.78
GB-2025-10638,7/20/2025,7/22/2025,First Class,Home Office,Asia,Japan,Kanto,Tokyo,Tokyo,Technology,Copiers,8572.62,7,0,3000.42
GB-2025-10639,7/11/2025,7/14/2025,Second Class,Home Office,Asia,Japan,Kansai,Osaka,Osaka,Office Supplies,Paper,18.44,1,0,7.38
GB-2026-10640,1/6/2026,1/9/2026,Second Class,Consumer,Oceania,Australia,East,New South Wales,Sydney,Technology,Accessories,520.75,9,0.1,177.06
GB-2024-10641,1/24/2024,1/29/2024,Standard Class,Home Office,Oceania,Australia,West,Western Australia,Perth,Technology,Phones,873.27,1,0,174.65
GB-2025-10642,6/3/2025,6/8/2025,Standard Class,Consumer,Asia,India,East,West Bengal,Kolkata,Technology,Phones,3769.44,8,0,753.89
GB-2026-10643,2/2/2026,2/2/2026,Same Day,Home Office,Asia,India,South,Tamil Nadu,Chennai,Office Supplies,Binders,188.58,7,0,84.86
GB-2024-10644,12/1/2024,12/6/2024,Standard Class,Consumer,Asia,Japan,Kansai,Osaka,Osaka,Furniture,Furnishings,121.66,7,0,30.41
GB-2024-10645,5/13/2024,5/18/2024,Standard Class,Corporate,North America,Canada,West,British Columbia,Vancouver,Technology,Machines,9425.81,7,0.1,2262.19
GB-2025-10646,5/16/2025,5/19/2025,Second Class,Corporate,Asia,India,West,Maharashtra,Mumbai,Technology,Machines,4394.49,3,0,791.01
GB-2025-10647,6/25/2025,6/30/2025,Standard Class,Consumer,Europe,United Kingdom,South,England,London,Furniture,Furnishings,41.76,2,0,10.44
GB-2024-10648,2/11/2024,2/16/2024,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Office Supplies,Paper,25.65,3,0,10.26
GB-2024-10649,2/19/2024,2/21/2024,First Class,Corporate,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Furniture,Chairs,1833.05,9,0.2,54.99
GB-2025-10650,3/3/2025,3/8/2025,Standard Class,Corporate,Oceania,Australia,West,Western Australia,Perth,Technology,Copiers,3920.01,3,0,1372
GB-2025-10651,4/5/2025,4/8/2025,Second Class,Consumer,South America,Brazil,Southeast,Rio de Janeiro,Rio de Janeiro,Office Supplies,Binders,127.89,7,0,57.55
GB-2025-10652,11/17/2025,11/19/2025,First Class,Home Office,North America,United States,East,New York,New York,Technology,Accessories,841.35,9,0.1,286.06
GB-2024-10653,3/28/2024,4/2/2024,Standard Class,Home Office,Oceania,Australia,East,New South Wales,Sydney,Technology,Phones,1453.2,2,0,290.64
GB-2024-10654,1/20/2024,1/25/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Office Supplies,Paper,212.4,8,0,84.96
GB-2025-10655,3/23/2025,3/28/2025,Standard Class,Consumer,South America,Brazil,South,Paraná,Curitiba,Furniture,Chairs,625.06,2,0,93.76
GB-2024-10656,7/6/2024,7/11/2024,Standard Class,Consumer,North America,Canada,East,Ontario,Toronto,Technology,Accessories,70.59,3,0,28.24
GB-2025-10657,2/3/2025,2/8/2025,Standard Class,Consumer,Europe,Germany,South,Bavaria,Munich,Furniture,Chairs,887.56,4,0,133.13
GB-2024-10658,8/30/2024,9/4/2024,Standard Class,Home Office,Europe,United Kingdom,North,Scotland,Edinburgh,Office Supplies,Envelopes,99.99,9,0,35
GB-2025-10659,2/21/2025,2/24/2025,Second Class,Consumer,North America,United States,East,New York,New York,Office Supplies,Envelopes,45.07,8,0.1,13.07
GB-2024-10660,7/27/2024,7/30/2024,Second Class,Consumer,Europe,United Kingdom,South,England,London,Technology,Machines,401.1,1,0,72.2
GB-2026-10661,4/29/2026,5/2/2026,Second Class,Home Office,Africa,South Africa,Gauteng,Gauteng,Johannesburg,Office Supplies,Art,139.89,7,0.2,25.18
